file,key,language,path,state,value,source_value,comment
Localizable,levelIntro.cardsBullet %lld,kn,plural.other,new,ಈ ಹಂತದಲ್ಲಿ ನೀನು ಗರಿಷ್ಠ **%lld ಚಿಪ್ಪುಗಳು** ಸಂಗ್ರಹಿಸಬಹುದು.,You can collect up to **%lld shells** in this level.,Third line of the level intro card: the most shells this level can yield. Emphasise the count and its noun with Markdown **bold**.
Localizable,levelIntro.cardsBullet %lld,ko,plural.one,new,이 레벨에서는 최대 **조개껍데기 %lld개**를 모을 수 있어요.,You can collect up to **%lld shell** in this level.,Third line of the level intro card: the most shells this level can yield. Emphasise the count and its noun with Markdown **bold**.
Localizable,levelIntro.cardsBullet %lld,ko,plural.other,new,이 레벨에서는 최대 **조개껍데기 %lld개**를 모을 수 있어요.,You can collect up to **%lld shells** in this level.,Third line of the level intro card: the most shells this level can yield. Emphasise the count and its noun with Markdown **bold**.
Localizable,levelIntro.cardsBullet %lld,lo,plural.one,new,ໃນດ່ານນີ້ ເຈົ້າເກັບໄດ້ສູງສຸດ **ເປືອກຫອຍ %lld**.,You can collect up to **%lld shell** in this level.,Third line of the level intro card: the most shells this level can yield. Emphasise the count and its noun with Markdown **bold**.
Localizable,levelIntro.cardsBullet %lld,lo,plural.other,new,ໃນດ່ານນີ້ ເຈົ້າເກັບໄດ້ສູງສຸດ **ເປືອກຫອຍ %lld**.,You can collect up to **%lld shells** in this level.,Third line of the level intro card: the most shells this level can yield. Emphasise the count and its noun with Markdown **bold**.
Localizable,levelIntro.cardsBullet %lld,lt,plural.one,new,Šiame lygyje gali surinkti iki **%lld kriauklės**.,You can collect up to **%lld shell** in this level.,Third line of the level intro card: the most shells this level can yield. Emphasise the count and its noun with Markdown **bold**.
Localizable,levelIntro.cardsBullet %lld,lt,plural.other,new,Šiame lygyje gali surinkti iki **%lld kriauklių**.,You can collect up to **%lld shells** in this level.,Third line of the level intro card: the most shells this level can yield. Emphasise the count and its noun with Markdown **bold**.
Localizable,levelIntro.cardsBullet %lld,lv,plural.one,new,Šajā līmenī vari savākt līdz **%lld gliemežvākam**.,You can collect up to **%lld shell** in this level.,Third line of the level intro card: the most shells this level can yield. Emphasise the count and its noun with Markdown **bold**.
Localizable,levelIntro.cardsBullet %lld,lv,plural.other,new,Šajā līmenī vari savākt līdz **%lld gliemežvākiem**.,You can collect up to **%lld shells** in this level.,Third line of the level intro card: the most shells this level can yield. Emphasise the count and its noun with Markdown **bold**.
Localizable,levelIntro.cardsBullet %lld,mk,plural.one,new,На ова ниво можеш да собереш до **%lld школка**.,You can collect up to **%lld shell** in this level.,Third line of the level intro card: the most shells this level can yield. Emphasise the count and its noun with Markdown **bold**.
Localizable,levelIntro.cardsBullet %lld,mk,plural.other,new,На ова ниво можеш да собереш до **%lld школки**.,You can collect up to **%lld shells** in this level.,Third line of the level intro card: the most shells this level can yield. Emphasise the count and its noun with Markdown **bold**.
Localizable,levelIntro.cardsBullet %lld,ml,plural.one,new,ഈ ലെവലിൽ പരമാവധി **%lld ചിപ്പി** ശേഖരിക്കാം.,You can collect up to **%lld shell** in this level.,Third line of the level intro card: the most shells this level can yield. Emphasise the count and its noun with Markdown **bold**.
Localizable,levelIntro.cardsBullet %lld,ml,plural.other,new,ഈ ലെവലിൽ പരമാവധി **%lld ചിപ്പികൾ** ശേഖരിക്കാം.,You can collect up to **%lld shells** in this level.,Third line of the level intro card: the most shells this level can yield. Emphasise the count and its noun with Markdown **bold**.
Localizable,levelIntro.cardsBullet %lld,mn,plural.one,new,Энэ түвшинд **%lld хясаа** хүртэл цуглуулж болно.,You can collect up to **%lld shell** in this level.,Third line of the level intro card: the most shells this level can yield. Emphasise the count and its noun with Markdown **bold**.
Localizable,levelIntro.cardsBullet %lld,mn,plural.other,new,Энэ түвшинд **%lld хясаа** хүртэл цуглуулж болно.,You can collect up to **%lld shells** in this level.,Third line of the level intro card: the most shells this level can yield. Emphasise the count and its noun with Markdown **bold**.
Localizable,levelIntro.cardsBullet %lld,mr,plural.one,new,या पातळीत तू जास्तीत जास्त **%lld शिंपला** गोळा करू शकतोस.,You can collect up to **%lld shell** in this level.,Third line of the level intro card: the most shells this level can yield. Emphasise the count and its noun with Markdown **bold**.
Localizable,levelIntro.cardsBullet %lld,mr,plural.other,new,या पातळीत तू जास्तीत जास्त **%lld शिंपले** गोळा करू शकतोस.,You can collect up to **%lld shells** in this level.,Third line of the level intro card: the most shells this level can yield. Emphasise the count and its noun with Markdown **bold**.
Localizable,levelIntro.cardsBullet %lld,ms,plural.one,new,Kamu boleh mengumpul sehingga **%lld cangkerang** dalam aras ini.,You can collect up to **%lld shell** in this level.,Third line of the level intro card: the most shells this level can yield. Emphasise the count and its noun with Markdown **bold**.
Localizable,levelIntro.cardsBullet %lld,ms,plural.other,new,Kamu boleh mengumpul sehingga **%lld cangkerang** dalam aras ini.,You can collect up to **%lld shells** in this level.,Third line of the level intro card: the most shells this level can yield. Emphasise the count and its noun with Markdown **bold**.
Localizable,levelIntro.cardsBullet %lld,my,plural.one,new,ဒီအဆင့်မှာ အများဆုံး **ခရုခွံ %lld ခု** စုဆောင်းနိုင်တယ်။,You can collect up to **%lld shell** in this level.,Third line of the level intro card: the most shells this level can yield. Emphasise the count and its noun with Markdown **bold**.
Localizable,levelIntro.cardsBullet %lld,my,plural.other,new,ဒီအဆင့်မှာ အများဆုံး **ခရုခွံ %lld ခု** စုဆောင်းနိုင်တယ်။,You can collect up to **%lld shells** in this level.,Third line of the level intro card: the most shells this level can yield. Emphasise the count and its noun with Markdown **bold**.
Localizable,levelIntro.cardsBullet %lld,nb,plural.one,new,Du kan samle opptil **%lld skjell** på dette nivået.,You can collect up to **%lld shell** in this level.,Third line of the level intro card: the most shells this level can yield. Emphasise the count and its noun with Markdown **bold**.
Localizable,levelIntro.cardsBullet %lld,nb,plural.other,new,Du kan samle opptil **%lld skjell** på dette nivået.,You can collect up to **%lld shells** in this level.,Third line of the level intro card: the most shells this level can yield. Emphasise the count and its noun with Markdown **bold**.
Localizable,levelIntro.cardsBullet %lld,ne,plural.one,new,यो स्तरमा तिमीले बढीमा **%lld सिपी** सङ्कलन गर्न सक्छौ।,You can collect up to **%lld shell** in this level.,Third line of the level intro card: the most shells this level can yield. Emphasise the count and its noun with Markdown **bold**.
Localizable,levelIntro.cardsBullet %lld,ne,plural.other,new,यो स्तरमा तिमीले बढीमा **%lld सिपीहरू** सङ्कलन गर्न सक्छौ।,You can collect up to **%lld shells** in this level.,Third line of the level intro card: the most shells this level can yield. Emphasise the count and its noun with Markdown **bold**.
Localizable,levelIntro.cardsBullet %lld,or,plural.one,new,ଏହି ଲେଭେଲରେ ତୁମେ ସର୍ବାଧିକ **%lldଟି ଶାମୁକା ଖୋଳ** ସଂଗ୍ରହ କରିପାରିବ।,You can collect up to **%lld shell** in this level.,Third line of the level intro card: the most shells this level can yield. Emphasise the count and its noun with Markdown **bold**.
Localizable,levelIntro.cardsBullet %lld,or,plural.other,new,ଏହି ଲେଭେଲରେ ତୁମେ ସର୍ବାଧିକ **%lldଟି ଶାମୁକା ଖୋଳ** ସଂଗ୍ରହ କରିପାରିବ।,You can collect up to **%lld shells** in this level.,Third line of the level intro card: the most shells this level can yield. Emphasise the count and its noun with Markdown **bold**.
Localizable,levelIntro.cardsBullet %lld,pa,plural.one,new,ਇਸ ਲੈਵਲ ਵਿੱਚ ਤੂੰ ਵੱਧ ਤੋਂ ਵੱਧ **%lld ਸੀਪੀ** ਇਕੱਠੀ ਕਰ ਸਕਦਾ ਹੈਂ।,You can collect up to **%lld shell** in this level.,Third line of the level intro card: the most shells this level can yield. Emphasise the count and its noun with Markdown **bold**.
Localizable,levelIntro.cardsBullet %lld,pa,plural.other,new,ਇਸ ਲੈਵਲ ਵਿੱਚ ਤੂੰ ਵੱਧ ਤੋਂ ਵੱਧ **%lld ਸੀਪੀਆਂ** ਇਕੱਠੀਆਂ ਕਰ ਸਕਦਾ ਹੈਂ।,You can collect up to **%lld shells** in this level.,Third line of the level intro card: the most shells this level can yield. Emphasise the count and its noun with Markdown **bold**.
Localizable,levelIntro.cardsBullet %lld,pl,plural.one,new,Na tym poziomie możesz zebrać do **%lld muszli**.,You can collect up to **%lld shell** in this level.,Third line of the level intro card: the most shells this level can yield. Emphasise the count and its noun with Markdown **bold**.
Localizable,levelIntro.cardsBullet %lld,pl,plural.other,new,Na tym poziomie możesz zebrać do **%lld muszli**.,You can collect up to **%lld shells** in this level.,Third line of the level intro card: the most shells this level can yield. Emphasise the count and its noun with Markdown **bold**.
Localizable,levelIntro.cardsBullet %lld,pt,plural.one,new,Podes apanhar até **%lld concha** neste nível.,You can collect up to **%lld shell** in this level.,Third line of the level intro card: the most shells this level can yield. Emphasise the count and its noun with Markdown **bold**.
Localizable,levelIntro.cardsBullet %lld,pt,plural.other,new,Podes apanhar até **%lld conchas** neste nível.,You can collect up to **%lld shells** in this level.,Third line of the level intro card: the most shells this level can yield. Emphasise the count and its noun with Markdown **bold**.
Localizable,levelIntro.cardsBullet %lld,ro,plural.one,new,Poți aduna până la **%lld scoică** în acest nivel.,You can collect up to **%lld shell** in this level.,Third line of the level intro card: the most shells this level can yield. Emphasise the count and its noun with Markdown **bold**.
Localizable,levelIntro.cardsBullet %lld,ro,plural.other,new,Poți aduna până la **%lld scoici** în acest nivel.,You can collect up to **%lld shells** in this level.,Third line of the level intro card: the most shells this level can yield. Emphasise the count and its noun with Markdown **bold**.
Localizable,levelIntro.cardsBullet %lld,ru,plural.one,new,На этом уровне можно собрать до **%lld ракушки**.,You can collect up to **%lld shell** in this level.,Third line of the level intro card: the most shells this level can yield. Emphasise the count and its noun with Markdown **bold**.
Localizable,levelIntro.cardsBullet %lld,ru,plural.other,new,На этом уровне можно собрать до **%lld ракушек**.,You can collect up to **%lld shells** in this level.,Third line of the level intro card: the most shells this level can yield. Emphasise the count and its noun with Markdown **bold**.
Localizable,levelIntro.cardsBullet %lld,si,plural.one,new,මේ මට්ටමේදී ඔයාට **සිප්පි කටුව %lldක්** දක්වා එකතු කළ හැක.,You can collect up to **%lld shell** in this level.,Third line of the level intro card: the most shells this level can yield. Emphasise the count and its noun with Markdown **bold**.
Localizable,levelIntro.cardsBullet %lld,si,plural.other,new,මේ මට්ටමේදී ඔයාට **සිප්පි කටු %lldක්** දක්වා එකතු කළ හැක.,You can collect up to **%lld shells** in this level.,Third line of the level intro card: the most shells this level can yield. Emphasise the count and its noun with Markdown **bold**.
Localizable,levelIntro.cardsBullet %lld,sk,plural.one,new,V tejto úrovni môžeš nazbierať až **%lld mušľu**.,You can collect up to **%lld shell** in this level.,Third line of the level intro card: the most shells this level can yield. Emphasise the count and its noun with Markdown **bold**.
Localizable,levelIntro.cardsBullet %lld,sk,plural.other,new,V tejto úrovni môžeš nazbierať až **%lld mušlí**.,You can collect up to **%lld shells** in this level.,Third line of the level intro card: the most shells this level can yield. Emphasise the count and its noun with Markdown **bold**.
Localizable,levelIntro.cardsBullet %lld,sl,plural.one,new,Na tej stopnji lahko zbereš do **%lld školjko**.,You can collect up to **%lld shell** in this level.,Third line of the level intro card: the most shells this level can yield. Emphasise the count and its noun with Markdown **bold**.
Localizable,levelIntro.cardsBullet %lld,sl,plural.other,new,Na tej stopnji lahko zbereš do **%lld školjk**.,You can collect up to **%lld shells** in this level.,Third line of the level intro card: the most shells this level can yield. Emphasise the count and its noun with Markdown **bold**.
Localizable,levelIntro.cardsBullet %lld,sq,plural.one,new,Në këtë nivel mund të mbledhësh deri në **%lld guaskë**.,You can collect up to **%lld shell** in this level.,Third line of the level intro card: the most shells this level can yield. Emphasise the count and its noun with Markdown **bold**.
Localizable,levelIntro.cardsBullet %lld,sq,plural.other,new,Në këtë nivel mund të mbledhësh deri në **%lld guaska**.,You can collect up to **%lld shells** in this level.,Third line of the level intro card: the most shells this level can yield. Emphasise the count and its noun with Markdown **bold**.
Localizable,levelIntro.cardsBullet %lld,sr,plural.one,new,На овом нивоу можеш да сакупиш до **%lld шкољку**.,You can collect up to **%lld shell** in this level.,Third line of the level intro card: the most shells this level can yield. Emphasise the count and its noun with Markdown **bold**.
Localizable,levelIntro.cardsBullet %lld,sr,plural.other,new,На овом нивоу можеш да сакупиш до **%lld шкољки**.,You can collect up to **%lld shells** in this level.,Third line of the level intro card: the most shells this level can yield. Emphasise the count and its noun with Markdown **bold**.
Localizable,levelIntro.cardsBullet %lld,sv,plural.one,new,Du kan samla upp till **%lld snäcka** på den här nivån.,You can collect up to **%lld shell** in this level.,Third line of the level intro card: the most shells this level can yield. Emphasise the count and its noun with Markdown **bold**.
Localizable,levelIntro.cardsBullet %lld,sv,plural.other,new,Du kan samla upp till **%lld snäckor** på den här nivån.,You can collect up to **%lld shells** in this level.,Third line of the level intro card: the most shells this level can yield. Emphasise the count and its noun with Markdown **bold**.
Localizable,levelIntro.cardsBullet %lld,sw,plural.one,new,Unaweza kukusanya hadi **gamba %lld** katika kiwango hiki.,You can collect up to **%lld shell** in this level.,Third line of the level intro card: the most shells this level can yield. Emphasise the count and its noun with Markdown **bold**.
Localizable,levelIntro.cardsBullet %lld,sw,plural.other,new,Unaweza kukusanya hadi **magamba %lld** katika kiwango hiki.,You can collect up to **%lld shells** in this level.,Third line of the level intro card: the most shells this level can yield. Emphasise the count and its noun with Markdown **bold**.
Localizable,levelIntro.cardsBullet %lld,ta,plural.one,new,இந்த நிலையில் அதிகபட்சம் **%lld சிப்பி** சேகரிக்கலாம்.,You can collect up to **%lld shell** in this level.,Third line of the level intro card: the most shells this level can yield. Emphasise the count and its noun with Markdown **bold**.
Localizable,levelIntro.cardsBullet %lld,ta,plural.other,new,இந்த நிலையில் அதிகபட்சம் **%lld சிப்பிகள்** சேகரிக்கலாம்.,You can collect up to **%lld shells** in this level.,Third line of the level intro card: the most shells this level can yield. Emphasise the count and its noun with Markdown **bold**.
Localizable,levelIntro.cardsBullet %lld,te,plural.one,new,ఈ లెవెల్‌లో గరిష్ఠంగా **%lld గవ్వ** సేకరించవచ్చు.,You can collect up to **%lld shell** in this level.,Third line of the level intro card: the most shells this level can yield. Emphasise the count and its noun with Markdown **bold**.
Localizable,levelIntro.cardsBullet %lld,te,plural.other,new,ఈ లెవెల్‌లో గరిష్ఠంగా **%lld గవ్వలు** సేకరించవచ్చు.,You can collect up to **%lld shells** in this level.,Third line of the level intro card: the most shells this level can yield. Emphasise the count and its noun with Markdown **bold**.
Localizable,levelIntro.cardsBullet %lld,th,plural.one,new,ด่านนี้เก็บเปลือกหอยได้สูงสุด **%lld ชิ้น**,You can collect up to **%lld shell** in this level.,Third line of the level intro card: the most shells this level can yield. Emphasise the count and its noun with Markdown **bold**.
Localizable,levelIntro.cardsBullet %lld,th,plural.other,new,ด่านนี้เก็บเปลือกหอยได้สูงสุด **%lld ชิ้น**,You can collect up to **%lld shells** in this level.,Third line of the level intro card: the most shells this level can yield. Emphasise the count and its noun with Markdown **bold**.
Localizable,levelIntro.cardsBullet %lld,tr,plural.one,new,Bu seviyede en fazla **%lld deniz kabuğu** toplayabilirsin.,You can collect up to **%lld shell** in this level.,Third line of the level intro card: the most shells this level can yield. Emphasise the count and its noun with Markdown **bold**.
Localizable,levelIntro.cardsBullet %lld,tr,plural.other,new,Bu seviyede en fazla **%lld deniz kabuğu** toplayabilirsin.,You can collect up to **%lld shells** in this level.,Third line of the level intro card: the most shells this level can yield. Emphasise the count and its noun with Markdown **bold**.
Localizable,levelIntro.cardsBullet %lld,ug,plural.one,new,بۇ باسقۇچتا ئەڭ كۆپ **%lld دېڭىز قېپى** يىغالايسىز.,You can collect up to **%lld shell** in this level.,Third line of the level intro card: the most shells this level can yield. Emphasise the count and its noun with Markdown **bold**.
Localizable,levelIntro.cardsBullet %lld,ug,plural.other,new,بۇ باسقۇچتا ئەڭ كۆپ **%lld دېڭىز قېپى** يىغالايسىز.,You can collect up to **%lld shells** in this level.,Third line of the level intro card: the most shells this level can yield. Emphasise the count and its noun with Markdown **bold**.
Localizable,levelIntro.cardsBullet %lld,uk,plural.one,new,На цьому рівні можна зібрати до **%lld мушлі**.,You can collect up to **%lld shell** in this level.,Third line of the level intro card: the most shells this level can yield. Emphasise the count and its noun with Markdown **bold**.
Localizable,levelIntro.cardsBullet %lld,uk,plural.other,new,На цьому рівні можна зібрати до **%lld мушель**.,You can collect up to **%lld shells** in this level.,Third line of the level intro card: the most shells this level can yield. Emphasise the count and its noun with Markdown **bold**.
Localizable,levelIntro.cardsBullet %lld,ur,plural.one,new,اس لیول میں تم زیادہ سے زیادہ **%lld سیپی** جمع کر سکتے ہو۔,You can collect up to **%lld shell** in this level.,Third line of the level intro card: the most shells this level can yield. Emphasise the count and its noun with Markdown **bold**.
Localizable,levelIntro.cardsBullet %lld,ur,plural.other,new,اس لیول میں تم زیادہ سے زیادہ **%lld سیپیاں** جمع کر سکتے ہو۔,You can collect up to **%lld shells** in this level.,Third line of the level intro card: the most shells this level can yield. Emphasise the count and its noun with Markdown **bold**.
Localizable,levelIntro.cardsBullet %lld,uz,plural.one,new,Bu bosqichda **%lld ta chig‘anoq**gacha yig‘ishing mumkin.,You can collect up to **%lld shell** in this level.,Third line of the level intro card: the most shells this level can yield. Emphasise the count and its noun with Markdown **bold**.
Localizable,levelIntro.cardsBullet %lld,uz,plural.other,new,Bu bosqichda **%lld ta chig‘anoq**gacha yig‘ishing mumkin.,You can collect up to **%lld shells** in this level.,Third line of the level intro card: the most shells this level can yield. Emphasise the count and its noun with Markdown **bold**.
Localizable,levelIntro.cardsBullet %lld,vi,plural.one,new,Bạn có thể nhặt tối đa **%lld vỏ sò** trong màn này.,You can collect up to **%lld shell** in this level.,Third line of the level intro card: the most shells this level can yield. Emphasise the count and its noun with Markdown **bold**.
Localizable,levelIntro.cardsBullet %lld,vi,plural.other,new,Bạn có thể nhặt tối đa **%lld vỏ sò** trong màn này.,You can collect up to **%lld shells** in this level.,Third line of the level intro card: the most shells this level can yield. Emphasise the count and its noun with Markdown **bold**.
Localizable,levelIntro.cardsBullet %lld,zh,plural.one,new,这一关最多可以收集 **%lld 个贝壳**。,You can collect up to **%lld shell** in this level.,Third line of the level intro card: the most shells this level can yield. Emphasise the count and its noun with Markdown **bold**.
Localizable,levelIntro.cardsBullet %lld,zh,plural.other,new,这一关最多可以收集 **%lld 个贝壳**。,You can collect up to **%lld shells** in this level.,Third line of the level intro card: the most shells this level can yield. Emphasise the count and its noun with Markdown **bold**.
Localizable,levelIntro.cardsBullet %lld,zu,plural.one,new,Kuleli zinga ungaqoqa kuze kufike **egobolondweni elingu-%lld**.,You can collect up to **%lld shell** in this level.,Third line of the level intro card: the most shells this level can yield. Emphasise the count and its noun with Markdown **bold**.
Localizable,levelIntro.cardsBullet %lld,zu,plural.other,new,Kuleli zinga ungaqoqa kuze kufike **emagobolondweni angu-%lld**.,You can collect up to **%lld shells** in this level.,Third line of the level intro card: the most shells this level can yield. Emphasise the count and its noun with Markdown **bold**.
Localizable,notif.animal.body %@,af,,new,Versamel nog ’n paar skulpe om %@ te ontsluit! 🐼,Collect a few more shells to unlock %@! 🐼,Push notification body when a new animal is nearly earned. The argument is the animal's name.
Localizable,notif.animal.body %@,am,,new,%@ን ለመክፈት ጥቂት ተጨማሪ ዛጎሎችን ሰብስብ! 🐼,Collect a few more shells to unlock %@! 🐼,Push notification body when a new animal is nearly earned. The argument is the animal's name.
Localizable,notif.animal.body %@,ar,,new,اجمع بضعة أصداف أخرى لفتح %@! 🐼,Collect a few more shells to unlock %@! 🐼,Push notification body when a new animal is nearly earned. The argument is the animal's name.
Localizable,notif.animal.body %@,as,,new,%@ খোলিবলৈ আৰু কেইটামান শামুকৰ খোলা সংগ্ৰহ কৰা! 🐼,Collect a few more shells to unlock %@! 🐼,Push notification body when a new animal is nearly earned. The argument is the animal's name.
Localizable,notif.animal.body %@,az,,new,%@ kilidini açmaq üçün bir neçə dəniz qabığı da topla! 🐼,Collect a few more shells to unlock %@! 🐼,Push notification body when a new animal is nearly earned. The argument is the animal's name.
Localizable,notif.animal.body %@,be,,new,"Збяры яшчэ некалькі ракавінак, каб адкрыць %@! 🐼",Collect a few more shells to unlock %@! 🐼,Push notification body when a new animal is nearly earned. The argument is the animal's name.
Localizable,notif.animal.body %@,bg,,new,"Събери още няколко миди, за да отключиш %@! 🐼",Collect a few more shells to unlock %@! 🐼,Push notification body when a new animal is nearly earned. The argument is the animal's name.
Localizable,notif.animal.body %@,bn,,new,%@ আনলক করতে আরও কয়েকটি ঝিনুক সংগ্রহ করো! 🐼,Collect a few more shells to unlock %@! 🐼,Push notification body when a new animal is nearly earned. The argument is the animal's name.
Localizable,notif.animal.body %@,bo,,new,%@ ཁ་ཕྱེ་བར་ཉ་ཕྱིས་ཁ་ཤས་ད་དུང་བསྡུས་དང་། 🐼,Collect a few more shells to unlock %@! 🐼,Push notification body when a new animal is nearly earned. The argument is the animal's name.
Localizable,notif.animal.body %@,bs,,new,Prikupi još nekoliko školjki da otključaš %@! 🐼,Collect a few more shells to unlock %@! 🐼,Push notification body when a new animal is nearly earned. The argument is the animal's name.
Localizable,notif.animal.body %@,ca,,new,Recull unes quantes petxines més per desbloquejar %@! 🐼,Collect a few more shells to unlock %@! 🐼,Push notification body when a new animal is nearly earned. The argument is the animal's name.
Localizable,notif.animal.body %@,cs,,new,Seber ještě pár mušlí a odemkni %@! 🐼,Collect a few more shells to unlock %@! 🐼,Push notification body when a new animal is nearly earned. The argument is the animal's name.
Localizable,notif.animal.body %@,cy,,new,Casgla ychydig mwy o gregyn i ddatgloi %@! 🐼,Collect a few more shells to unlock %@! 🐼,Push notification body when a new animal is nearly earned. The argument is the animal's name.
Localizable,notif.animal.body %@,da,,new,Saml et par muslinger mere for at låse %@ op! 🐼,Collect a few more shells to unlock %@! 🐼,Push notification body when a new animal is nearly earned. The argument is the animal's name.
Localizable,notif.animal.body %@,de,,new,"Sammle noch ein paar Muscheln, um %@ freizuschalten! 🐼",Collect a few more shells to unlock %@! 🐼,Push notification body when a new animal is nearly earned. The argument is the animal's name.
Localizable,notif.animal.body %@,el,,new,Μάζεψε λίγα ακόμα κοχύλια για να ξεκλειδώσεις τον %@! 🐼,Collect a few more shells to unlock %@! 🐼,Push notification body when a new animal is nearly earned. The argument is the animal's name.
Localizable,notif.animal.body %@,es,,new,¡Recoge unas cuantas conchas más para desbloquear a %@! 🐼,Collect a few more shells to unlock %@! 🐼,Push notification body when a new animal is nearly earned. The argument is the animal's name.
Localizable,notif.animal.body %@,et,,new,"Kogu veel paar merekarpi, et avada %@! 🐼",Collect a few more shells to unlock %@! 🐼,Push notification body when a new animal is nearly earned. The argument is the animal's name.
Localizable,notif.animal.body %@,eu,,new,Bildu maskor batzuk gehiago %@ desblokeatzeko! 🐼,Collect a few more shells to unlock %@! 🐼,Push notification body when a new animal is nearly earned. The argument is the animal's name.
Localizable,notif.animal.body %@,fa,,new,چند صدف دیگر جمع کن تا %@ باز شود! 🐼,Collect a few more shells to unlock %@! 🐼,Push notification body when a new animal is nearly earned. The argument is the animal's name.
Localizable,notif.animal.body %@,fi,,new,"Kerää vielä muutama simpukka, niin %@ avautuu! 🐼",Collect a few more shells to unlock %@! 🐼,Push notification body when a new animal is nearly earned. The argument is the animal's name.
Localizable,notif.animal.body %@,fo,,new,Savna nøkur skel afturat fyri at lata %@ upp! 🐼,Collect a few more shells to unlock %@! 🐼,Push notification body when a new animal is nearly earned. The argument is the animal's name.
Localizable,notif.animal.body %@,fr,,new,Ramasse encore quelques coquillages pour débloquer %@ ! 🐼,Collect a few more shells to unlock %@! 🐼,Push notification body when a new animal is nearly earned. The argument is the animal's name.
Localizable,notif.animal.body %@,ga,,new,Bailigh cúpla blaosc eile chun %@ a dhíghlasáil! 🐼,Collect a few more shells to unlock %@! 🐼,Push notification body when a new animal is nearly earned. The argument is the animal's name.
Localizable,notif.animal.body %@,gl,,new,Recolle unhas cantas cunchas máis para desbloquear %@! 🐼,Collect a few more shells to unlock %@! 🐼,Push notification body when a new animal is nearly earned. The argument is the animal's name.
Localizable,notif.animal.body %@,gu,,new,%@ ને અનલૉક કરવા માટે થોડી વધુ છીપો ભેગી કરો! 🐼,Collect a few more shells to unlock %@! 🐼,Push notification body when a new animal is nearly earned. The argument is the animal's name.
Localizable,notif.animal.body %@,he,,new,אספו עוד כמה צדפות כדי לפתוח את %@! 🐼,Collect a few more shells to unlock %@! 🐼,Push notification body when a new animal is nearly earned. The argument is the animal's name.
Localizable,notif.animal.body %@,hi,,new,%@ को अनलॉक करने के लिए कुछ और सीपियाँ इकट्ठी करो! 🐼,Collect a few more shells to unlock %@! 🐼,Push notification body when a new animal is nearly earned. The argument is the animal's name.
Localizable,notif.animal.body %@,hr,,new,Prikupi još nekoliko školjki kako bi otključao/la %@! 🐼,Collect a few more shells to unlock %@! 🐼,Push notification body when a new animal is nearly earned. The argument is the animal's name.
Localizable,notif.animal.body %@,hu,,new,Gyűjts még néhány kagylót %@ feloldásához! 🐼,Collect a few more shells to unlock %@! 🐼,Push notification body when a new animal is nearly earned. The argument is the animal's name.
Localizable,notif.animal.body %@,hy,,new,Հավաքիր ևս մի քանի խեցի՝ %@-ին բացելու համար։ 🐼,Collect a few more shells to unlock %@! 🐼,Push notification body when a new animal is nearly earned. The argument is the animal's name.
Localizable,notif.animal.body %@,id,,new,Kumpulkan beberapa kerang lagi untuk membuka %@! 🐼,Collect a few more shells to unlock %@! 🐼,Push notification body when a new animal is nearly earned. The argument is the animal's name.
Localizable,notif.animal.body %@,is,,new,Safnaðu nokkrum skeljum í viðbót til að opna %@! 🐼,Collect a few more shells to unlock %@! 🐼,Push notification body when a new animal is nearly earned. The argument is the animal's name.
Localizable,notif.animal.body %@,it,,new,Raccogli ancora qualche conchiglia per sbloccare %@! 🐼,Collect a few more shells to unlock %@! 🐼,Push notification body when a new animal is nearly earned. The argument is the animal's name.
Localizable,notif.animal.body %@,ja,,new,あと少し貝がらを集めると%@をアンロックできるよ！ 🐼,Collect a few more shells to unlock %@! 🐼,Push notification body when a new animal is nearly earned. The argument is the animal's name.
Localizable,notif.animal.body %@,ka,,new,"შეაგროვე კიდევ რამდენიმე ნიჟარა, რომ გახსნა %@! 🐼",Collect a few more shells to unlock %@! 🐼,Push notification body when a new animal is nearly earned. The argument is the animal's name.
Localizable,notif.animal.body %@,kk,,new,%@ құлпын ашу үшін тағы бірнеше бақалшақ жина! 🐼,Collect a few more shells to unlock %@! 🐼,Push notification body when a new animal is nearly earned. The argument is the animal's name.
Localizable,notif.animal.body %@,km,,new,ប្រមូលសំបកខ្យងបន្ថែមបន្តិចទៀត ដើម្បីដោះសោ %@! 🐼,Collect a few more shells to unlock %@! 🐼,Push notification body when a new animal is nearly earned. The argument is the animal's name.
Localizable,notif.animal.body %@,kn,,new,%@ ಅನ್ನು ತೆರೆಯಲು ಇನ್ನೂ ಕೆಲವು ಚಿಪ್ಪುಗಳನ್ನು ಸಂಗ್ರಹಿಸು! 🐼,Collect a few more shells to unlock %@! 🐼,Push notification body when a new animal is nearly earned. The argument is the animal's name.
Localizable,notif.animal.body %@,ko,,new,조개껍데기를 조금만 더 모으면 %@의 잠금을 해제할 수 있어요! 🐼,Collect a few more shells to unlock %@! 🐼,Push notification body when a new animal is nearly earned. The argument is the animal's name.
Localizable,notif.animal.body %@,lo,,new,ເກັບເປືອກຫອຍເພີ່ມອີກໜ້ອຍ ເພື່ອປົດລັອກ %@! 🐼,Collect a few more shells to unlock %@! 🐼,Push notification body when a new animal is nearly earned. The argument is the animal's name.
Localizable,notif.animal.body %@,lt,,new,"Surink dar kelias kriaukles, kad atrakintum %@! 🐼",Collect a few more shells to unlock %@! 🐼,Push notification body when a new animal is nearly earned. The argument is the animal's name.
